tarih,il,kosu,atno,at,baba,mesafe,zemin,irk,saat,kosu_yorum,kosu_final,gecmis_n,p50_max,p50_ort,p66_max,p66_ort,p75_max,p75_ort,derece_en_iyi_cs,g30_en_iyi,g30_n,songalop_en_iyi,songalop_n,orj_kalite,orj_mesafe,orj_sprinter,orj_kacak,dede_kalite,dede_mesafe,extrem_tip,extrem_gun,gec_cikis,derecesiz,gecmis_yok,kacinci,kazandi,ilk3,agf_final,agf_sira,derece_sonuc,ganyan,durum
19.07.2026,İzmir,1,3,HILL OF ANGELS,VICTOIRE PISA,1200,Kum,İngiliz,18:30,,,2,11.0,10.5,6.000999999999997,6.0,4.75,4.62,6896,-0.9,1,-0.9,1,0.29,0.58,0.31,19.13,0.2,0.44,,,0,0,0,1,1,1,,,1:15.73,"1,95",tamam
19.07.2026,İzmir,1,4,SHADOW,SUPER SAVER,1200,Kum,İngiliz,18:30,,,1,-40.0,-40.0,-47.6646,-47.66,-50.25,-50.25,6831,-0.8,1,-0.8,1,0.09,0.42,0.25,18.88,0.07,0.63,,,0,0,0,4,0,0,,,1:18.63,"19,70",tamam
19.07.2026,İzmir,1,5,LADY ECRİN,SUPER ALP,1200,Kum,İngiliz,18:30,,,3,-4.0,-10.0,-9.665399999999998,-15.89,-11.25,-17.75,6745,-0.6,1,2.2,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,3,0,1,,,1:17.87,"12,45",tamam
19.07.2026,İzmir,1,6,THE BLACK SONYA,HEMSWORTH,1200,Kum,İngiliz,18:30,,,0,,,,,,,,-1.1,2,-1.1,1,0.04,0.72,0.13,60.0,0.09,0.56,,,0,0,1,5,0,0,,,1:19.63,"41,55",tamam
19.07.2026,İzmir,2,1,MORIARTY,TILSIT,1400,Kum,İngiliz,19:00,,,6,6.0,-3.67,6.999600000000004,-1.67,11.0,0.5,6708,-0.4,1,-0.4,1,0.03,0.81,0.06,52.94,0.0,0.0,,,0,0,0,2,0,1,18.49,2,1:29.27,"3,50",tamam
19.07.2026,İzmir,2,2,OCAKOĞLUŞAH,MENDIP,1400,Kum,İngiliz,19:00,,,4,0.0,-2.5,3.665200000000004,-0.67,4.5,-0.62,6732,-2.9,4,-2.3,1,1.22,0.53,0.19,37.94,0.2,0.63,,,0,0,0,4,0,0,20.96,1,1:30.33,"3,95",tamam
19.07.2026,İzmir,2,3,KUZEYİN KRALI,KINOWA,1400,Kum,İngiliz,19:00,,,4,11.0,4.0,8.001200000000006,4.0,8.0,3.62,6736,-2.2,2,1.0,1,0.0,0.76,0.05,36.84,0.16,0.31,uzun,114,0,0,0,6,0,0,8.16,7,1:31.20,"9,55",tamam
19.07.2026,İzmir,2,4,TI VOGLIO BENE,COPPERFIELD,1400,Kum,İngiliz,19:00,,,4,5.0,-1.12,3.334000000000003,-1.33,2.5,-1.31,6770,-2.8,4,0.5,1,0.06,0.82,0.31,13.79,2.0,0.57,,,0,0,0,3,0,1,9.7,5,1:30.05,"12,45",tamam
19.07.2026,İzmir,2,5,AVENGING,KINOWA,1400,Kum,İngiliz,19:00,,,4,9.5,1.88,13.332,5.5,15.0,6.25,6733,,0,3.7,1,0.0,0.76,0.05,36.84,0.0,1.0,,,0,0,0,5,0,0,3.4,8,1:31.01,"27,75",tamam
19.07.2026,İzmir,2,6,SONANDA,EPAULETTE,1400,Kum,İngiliz,19:00,,,0,,,,,,,,-4.3,1,-4.3,1,0.13,0.62,0.3,30.43,0.16,0.0,uzun,198,0,0,1,7,0,0,9.25,6,1:31.37,"7,60",tamam
19.07.2026,İzmir,2,7,STORM BELLE,MENDIP,1400,Kum,İngiliz,19:00,,,3,2.0,-0.67,1.7763568394002505e-15,-2.67,0.0,-3.17,6768,-2.4,4,-2.2,1,1.22,0.53,0.19,37.94,1.89,0.46,,,1,0,0,1,1,1,16.22,3,1:29.24,"4,30",tamam
19.07.2026,İzmir,2,8,LA PUERTA,NATIVE KHAN,1400,Kum,İngiliz,19:00,,,3,9.5,4.0,10.999400000000001,5.22,8.0,4.17,6783,-3.5,3,-3.5,1,1.31,0.6,0.2,28.45,0.45,0.43,,,0,0,0,8,0,0,13.82,4,1:32.62,"4,60",tamam
19.07.2026,İzmir,3,1,THE ADMIRAL,NATIVE KHAN,1200,Kum,İngiliz,19:30,,,7,-5.0,-16.57,-1.6692000000000036,-12.19,2.0,-9.25,6614,-2.3,3,-0.7,1,1.31,0.6,0.2,28.45,,,,,0,0,0,1,1,1,5.33,6,1:14.37,"13,10",tamam
19.07.2026,İzmir,3,2,ASLAN HALİLİM,LION HEART,1200,Kum,İngiliz,19:30,,,3,-5.5,-10.5,-4.001800000000004,-7.34,-1.75,-4.75,6592,-1.1,1,0.6,1,2.0,0.57,0.22,27.37,0.09,0.56,,,0,0,0,6,0,0,14.35,3,1:15.07,"5,50",tamam
19.07.2026,İzmir,3,3,MY STAR,WIENER WALZER,1200,Kum,İngiliz,19:30,,,4,-4.5,-9.5,-1.335800000000006,-6.34,1.75,-3.38,6635,-3.4,3,0.5,1,0.19,0.4,0.24,35.2,0.0,0.25,,,0,0,0,4,0,0,7.14,5,1:14.85,"11,30",tamam
19.07.2026,İzmir,3,4,MUCHACHO,VICTOIRE PISA,1200,Kum,İngiliz,19:30,,,7,-8.0,-15.93,-4.336200000000004,-12.34,-1.5,-9.21,6625,-2.4,3,-2.3,1,0.29,0.58,0.31,19.13,2.86,0.51,,,0,0,0,3,0,1,8.15,4,1:14.55,"11,40",tamam
19.07.2026,İzmir,3,5,FEBRİS,LILBOURNE LAD,1200,Kum,İngiliz,19:30,,,5,0.0,-7.1,2.997599999999992,-1.94,8.5,3.2,6630,-3.7,2,0.0,1,0.06,0.76,0.17,40.74,0.01,0.0,,,1,0,0,2,0,1,20.01,2,1:14.52,"4,20",tamam
19.07.2026,İzmir,3,6,AGE OF FIRE,TOROK,1200,Kum,İngiliz,19:30,,,0,,,,,,,,,0,1.5,1,2.74,0.45,0.25,20.87,0.35,0.35,,,0,0,1,9,0,0,1.66,9,1:17.72,"25,90",tamam
19.07.2026,İzmir,3,7,APPRECIATE PROTEO,FROSTED,1200,Kum,İngiliz,19:30,,,1,-8.0,-8.0,-1.3378000000000005,-1.34,3.75,3.75,6549,-5.7,4,-4.6,1,0.04,0.62,0.17,50.0,,,,,0,0,0,8,0,0,37.95,1,1:17.50,"1,80",tamam
19.07.2026,İzmir,3,8,FLASH BOY,PERFECT STORM,1200,Kum,İngiliz,19:30,,,0,,,,,,,,-3.0,3,-2.3,1,1.01,0.56,0.21,25.45,0.25,0.39,,,0,0,1,7,0,0,2.45,8,1:15.08,"29,90",tamam
19.07.2026,İzmir,3,9,ULTRA FAST,MENDIP,1200,Kum,İngiliz,19:30,,,2,2.0,-6.25,3.6655999999999977,2.5,5.0,4.5,6609,-2.5,3,-1.3,1,1.22,0.53,0.19,37.94,,,,,0,0,0,5,0,0,2.96,7,1:15.06,"25,35",tamam
19.07.2026,İzmir,4,1,PUYOL,SUPER ALP,1200,Kum,İngiliz,20:00,,,3,27.0,22.33,14.344,10.34,1.0,-2.67,6757,-2.8,1,1.5,1,0.0,1.0,0.0,0.0,2.4,0.53,,,0,0,0,1,1,1,17.69,3,1:16.78,"4,30",tamam
19.07.2026,İzmir,4,2,EMPEROR,FEARLESS KING,1200,Kum,İngiliz,20:00,,,1,-12.0,-12.0,-24.656,-24.66,-38.0,-38.0,6741,-2.6,6,-1.3,1,0.0,1.0,0.0,0.0,0.0,1.0,,,0,0,0,3,0,1,26.64,1,1:16.86,"2,15",tamam
19.07.2026,İzmir,4,3,FINAL SHOT,TOCCET,1200,Kum,İngiliz,20:00,,,3,34.0,32.0,21.344,18.9,8.0,5.33,6662,-1.8,1,-1.8,1,0.4,0.39,0.21,34.48,2.98,0.39,,,0,0,0,4,0,0,15.9,4,1:17.86,"6,00",tamam
19.07.2026,İzmir,4,4,MÖSYÖ DENİZ,APPROVE,1200,Kum,İngiliz,20:00,,,0,,,,,,,,-1.4,2,-1.4,1,0.46,0.67,0.15,38.32,0.82,0.39,,,0,0,1,,0,0,,,,,kosmadi_veya_eslesmedi
19.07.2026,İzmir,4,5,SON OF DENİZ,BLUEGRASS CAT,1200,Kum,İngiliz,20:00,,,2,-4.0,-7.0,-16.656,-20.32,-30.0,-34.0,6994,-3.2,3,-0.8,1,0.25,0.68,0.16,36.26,0.16,0.31,,,0,0,0,2,0,1,20.68,2,1:16.85,"4,25",tamam
19.07.2026,İzmir,4,6,HANSİNİ,KINOWA,1200,Kum,İngiliz,20:00,,,1,-8.0,-8.0,-20.656,-20.66,-34.0,-34.0,6820,-2.6,4,-1.3,1,0.0,0.76,0.05,36.84,2.98,0.39,,,1,0,0,6,0,0,5.08,6,1:18.86,"16,10",tamam
19.07.2026,İzmir,4,7,KAFKASYA GÜLÜ,HAKKAR,1200,Kum,İngiliz,20:00,,,0,,,,,,,,-2.3,2,1.2,1,0.04,0.23,0.3,7.02,0.55,0.52,,,0,0,1,,0,0,,,,,kosmadi_veya_eslesmedi
19.07.2026,İzmir,4,8,LAL KIZIM,FEARLESS KING,1200,Kum,İngiliz,20:00,,,0,,,,,,,,-0.8,1,-0.8,1,0.0,1.0,0.0,0.0,1.35,0.46,,,0,0,1,8,0,0,1.85,7,1:25.93,"29,40",tamam
19.07.2026,İzmir,4,9,LİVİA,CORINTHIAN,1200,Kum,İngiliz,20:00,,,3,30.0,26.0,17.344,12.9,4.0,-0.67,6795,-1.5,2,1.2,1,0.03,0.44,0.14,39.47,0.4,0.39,,,0,0,0,5,0,0,10.81,5,1:18.75,"8,30",tamam
19.07.2026,İzmir,5,1,KATI ZAMANI,KATI SEMİH,1600,Kum,Arap,20:30,Sprinter/Stalker,-24.06049349431474,6,3.0,-4.83,4.000800000000012,-4.39,3.0,-3.83,6468,-2.8,3,-1.1,1,0.16,,0.0,,0.66,,,,0,0,0,1,1,1,71.97,1,1:50.51,"1,25",tamam
19.07.2026,İzmir,5,2,KARİZMATİK,ÖZHABER,1600,Kum,Arap,20:30,Sprinter/Stalker,-24.06049349431474,8,5.0,-0.5,3.662400000000005,-0.92,5.0,-0.91,6552,-2.2,2,,0,0.6,,0.25,,2.66,,,,0,0,0,5,0,0,12.13,2,1:52.31,"5,15",tamam
19.07.2026,İzmir,5,3,VARLIK EFESİ,YILMABAŞAR,1600,Kum,Arap,20:30,Sprinter/Stalker,-24.06049349431474,9,7.5,3.44,8.66800000000001,1.33,7.0,0.94,6469,-1.0,3,,0,0.05,,0.29,,1.22,,,,0,0,0,2,0,1,7.01,3,1:50.78,"8,80",tamam
19.07.2026,İzmir,5,4,TAHSİN SEFA,GELİBOLU,1600,Kum,Arap,20:30,Sprinter/Stalker,-24.06049349431474,7,19.5,-0.07,19.333000000000013,-0.19,19.75,0.11,6504,-3.1,5,-3.1,1,0.15,,0.21,,0.02,,,,0,0,0,3,0,1,5.39,4,1:51.41,"5,55",tamam
19.07.2026,İzmir,5,5,YENİBEY,TAYKUT,1600,Kum,Arap,20:30,Sprinter/Stalker,-24.06049349431474,6,-2.0,-11.17,-4.66579999999999,-12.05,-6.75,-12.08,6566,-1.6,2,1.7,1,0.01,,0.08,,1.97,,,,0,0,0,4,0,0,3.51,5,1:52.21,"13,65",tamam
19.07.2026,İzmir,6,1,SABALENKA,BATTLEGROUND,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,5,8.5,-1.7,11.332799999999999,-3.2,10.0,-5.0,6691,-2.1,2,-2.1,1,0.02,0.21,,50.0,0.93,0.52,,,0,0,0,3,0,1,9.14,3,2:27.57,"9,90",tamam
19.07.2026,İzmir,6,2,NINJA,KAFKASLI,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,5,15.0,12.4,12.3338,9.67,11.0,7.4,6684,-4.1,2,-4.1,1,0.32,0.37,,27.27,0.04,0.59,uzun,101,0,0,0,8,0,0,20.7,2,2:36.09,"3,65",tamam
19.07.2026,İzmir,6,3,SİSU,BATTLEGROUND,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,5,22.5,7.5,20.3336,5.6,19.75,4.65,6742,-3.0,2,-3.0,1,0.02,0.21,,50.0,0.35,0.45,,,0,0,0,1,1,1,59.84,1,2:24.09,"1,30",tamam
19.07.2026,İzmir,6,4,LITTLE GIANT,MYBOYCHARLIE,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,0,,,,,,,,-0.1,1,0.9,1,0.27,0.45,,24.4,0.03,0.0,,,0,0,1,5,0,0,0.79,7,2:30.00,"42,55",tamam
19.07.2026,İzmir,6,5,PİYASA,MARCAVELLY,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,3,25.5,17.83,23.001600000000003,18.56,20.75,18.08,6833,-0.8,1,-0.8,1,0.76,0.34,,24.39,0.02,0.25,,,0,0,0,4,0,0,1.65,6,2:29.93,"21,45",tamam
19.07.2026,İzmir,6,6,FREYDIS,MYBOYCHARLIE,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,1,5.5,5.5,6.333199999999998,6.33,5.25,5.25,6917,-2.4,6,,0,0.27,0.45,,24.4,0.01,0.0,,,0,0,0,2,0,1,5.33,4,2:27.22,"12,25",tamam
19.07.2026,İzmir,6,7,NEW ARTİST,HASAFET,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,1,-25.5,-25.5,-22.6678,-22.67,-23.0,-23.0,6908,-1.8,3,-1.5,1,0.0,0.38,,0.0,1.35,0.39,,,0,0,0,6,0,0,2.1,5,2:30.10,"26,05",tamam
19.07.2026,İzmir,6,8,NİMET ABLAM,CEMCEM,2200,Kum,İngiliz,21:00,Kaçak/Stalker,37.53930486444322,0,,,,,,,,-0.3,1,-0.3,1,0.03,0.4,,55.0,2.21,0.29,,,0,0,1,7,0,0,0.43,8,2:34.83,"69,85",tamam
19.07.2026,İzmir,7,1,SÜSLÜCAN,TRAPPE SHOT,1400,Kum,İngiliz,21:30,,,4,5.0,-0.38,4.001999999999995,-3.17,2.0,-4.5,6732,-3.8,1,-3.8,1,0.32,0.67,0.19,24.03,2.0,0.57,,,0,0,0,11,0,0,2.73,9,1:35.37,"19,40",tamam
19.07.2026,İzmir,7,2,LAST FORCE,DEĞİRMENDERELİ,1400,Kum,İngiliz,21:30,,,6,9.5,0.0,9.001999999999992,0.39,7.0,-1.33,6685,-2.3,3,-0.5,1,0.02,0.44,0.33,17.14,0.01,0.0,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
19.07.2026,İzmir,7,3,DUYARLI,AGRESIVO,1400,Kum,İngiliz,21:30,,,3,16.5,9.0,18.000599999999995,11.44,19.5,13.67,6705,-3.5,4,-3.0,1,0.52,0.63,0.32,22.56,2.21,0.55,,,0,0,0,4,0,0,5.21,7,1:29.25,"11,20",tamam
19.07.2026,İzmir,7,4,SUPERTRAMP,SUPER SAVER,1400,Kum,İngiliz,21:30,,,6,20.0,6.5,19.001199999999994,4.61,18.0,4.5,6711,-1.2,1,-0.4,1,0.09,0.42,0.25,18.88,1.89,0.46,,,0,0,0,7,0,0,17.78,2,1:30.06,"4,20",tamam
19.07.2026,İzmir,7,5,TOROS GÜZELİ,APPROVE,1400,Kum,İngiliz,21:30,,,4,3.0,1.88,6.008399999999992,1.17,-2.0,-3.56,6648,-0.9,1,,0,0.46,0.67,0.15,38.32,2.4,0.53,,,0,0,0,8,0,0,4.27,8,1:30.71,"14,20",tamam
19.07.2026,İzmir,7,6,ROXELENA,TOROK,1400,Kum,İngiliz,21:30,,,2,3.5,2.0,1.0019999999999958,-2.0,-0.25,-1.0,6786,-2.1,3,-1.8,1,2.74,0.45,0.25,20.87,0.45,0.43,,,0,0,0,10,0,0,16.39,3,1:34.03,"3,45",tamam
19.07.2026,İzmir,7,7,LADY ONAT,PAPA CLEM,1400,Kum,İngiliz,21:30,,,4,3.0,-0.12,2.0007999999999986,-0.75,0.0,-2.94,6741,-1.3,3,-0.2,1,0.42,0.53,0.23,28.14,1.01,0.56,,,0,0,0,5,0,0,12.89,4,1:29.54,"6,20",tamam
19.07.2026,İzmir,7,8,RAMONA,CATAPULT,1400,Kum,İngiliz,21:30,,,3,9.0,2.67,11.999799999999993,2.56,12.5,2.0,6735,-2.2,3,-2.2,1,0.05,0.61,0.06,51.02,0.39,0.44,,,0,0,0,6,0,0,6.67,6,1:29.57,"16,65",tamam
19.07.2026,İzmir,7,9,FASTEST ÇINAR,VICTORY GALLOP,1400,Kum,İngiliz,21:30,,,0,,,,,,,,-1.9,2,-1.2,1,4.7,0.39,0.3,16.08,0.6,0.48,,,0,0,1,3,0,1,2.68,10,1:29.13,"22,60",tamam
19.07.2026,İzmir,7,10,FIREBLADE,TRAPPE SHOT,1400,Kum,İngiliz,21:30,,,2,-3.0,-5.5,-0.6668000000000092,-4.83,0.0,-5.0,6741,,0,0.8,1,0.32,0.67,0.19,24.03,2.0,0.57,,,1,0,0,2,0,1,9.98,5,1:28.64,"10,00",tamam
19.07.2026,İzmir,7,11,ETERNAL STORM,EPAULETTE,1400,Kum,İngiliz,21:30,,,1,-13.0,-13.0,-12.999200000000005,-13.0,-14.5,-14.5,6932,-3.3,3,-1.8,1,0.13,0.62,0.3,30.43,1.1,0.54,,,1,0,0,9,0,0,1.12,11,1:30.85,"39,50",tamam
19.07.2026,İstanbul,1,1,BABADENİZ,KAYAYÜREKLİ,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,2,2.0,1.25,4.0016,2.67,1.5,1.0,6668,-0.9,2,0.6,1,0.3,0.09,0.33,,0.48,0.31,uzun,50,0,0,0,9,0,0,17.6,2,2:33.07,"4,85",tamam
19.07.2026,İstanbul,1,2,KİMSESİZ BABA,YÜREKKAYA,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,3,15.0,13.0,18.0016,17.67,17.0,16.5,6526,,0,-1.2,1,0.01,0.12,0.31,,0.07,0.0,uzun,113,0,0,0,8,0,0,5.79,7,2:28.72,"10,65",tamam
19.07.2026,İstanbul,1,3,PRENS CORA,ÖZGÜNHAN,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,4,2.0,-4.62,5.331999999999994,-1.17,5.5,-0.06,6636,-4.1,4,-1.9,1,2.31,0.39,0.3,,0.0,1.0,,,0,0,0,6,0,0,19.59,1,2:25.73,"3,10",tamam
19.07.2026,İstanbul,1,4,SÖZÜ GEÇER,TAMERİNOĞLU,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,3,3.0,-0.33,8.000799999999998,5.89,6.5,5.58,6660,-3.9,5,-3.9,1,2.42,0.35,0.37,,0.7,0.22,,,0,0,0,2,0,1,12.99,4,2:23.82,"7,65",tamam
19.07.2026,İstanbul,1,5,UFKUN ÖTESİ,UFUKBİR,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,2,0.0,-1.5,5.671199999999999,2.67,1.25,-0.5,6713,-1.3,1,-1.3,1,0.04,0.24,0.19,,0.5,0.4,,,0,0,0,1,1,1,5.66,8,2:23.78,"17,00",tamam
19.07.2026,İstanbul,1,6,ABDİ BABA,AYABAKAN,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,3,-6.0,-9.33,-0.9984000000000055,-6.11,-4.0,-7.5,6628,-1.7,2,0.3,1,1.03,0.24,0.24,,1.97,0.27,,,0,0,0,3,0,1,11.25,5,2:24.38,"7,10",tamam
19.07.2026,İstanbul,1,7,HAZBALIK,BALIKHAN,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,1,-11.0,-11.0,-0.3392000000000053,-0.34,3.5,3.5,6717,,0,1.8,1,0.33,0.19,0.21,,0.06,0.09,,,0,0,0,4,0,0,10.44,6,2:24.83,"6,85",tamam
19.07.2026,İstanbul,1,8,SANCAR,ALTAHA,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,2,11.5,3.25,15.0016,10.0,14.5,9.75,6548,-2.7,4,-0.3,1,2.66,0.29,0.22,,1.22,0.48,,,0,0,0,5,0,0,13.1,3,2:24.84,"5,20",tamam
19.07.2026,İstanbul,1,9,İMGE TAY,ÖZGÜNHAN,2100,Çim,Arap,13:30,Sprinter/Stalker,-28.10194125534953,1,-6.0,-6.0,-1.9984000000000037,-2.0,2.0,2.0,6707,-2.3,1,-2.3,1,2.31,0.39,0.3,,1.97,0.27,,,0,0,0,7,0,0,3.57,9,2:28.21,"21,60",tamam
19.07.2026,İstanbul,2,1,ALTIN HANÇER,UÇANBEY,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-2.7,2,1.2,1,0.51,0.64,0.35,14.22,3.73,0.69,,,0,0,1,,0,0,,,,,kosmadi_veya_eslesmedi
19.07.2026,İstanbul,2,2,BEŞPINAR,ÖZGÜNHAN,1200,Sentetik,Arap,14:00,,,0,,,,,,,,,0,0.0,1,2.31,0.47,0.3,11.89,0.75,0.56,,,0,0,1,3,0,1,7.74,4,1:23.69,"14,00",tamam
19.07.2026,İstanbul,2,3,ÇINARALTI KIZI,DEMİRTURBO,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-2.8,4,-0.5,1,0.0,0.81,0.1,60.0,0.19,0.46,,,0,0,1,4,0,0,12.76,3,1:24.33,"9,80",tamam
19.07.2026,İstanbul,2,4,DARLING SOLO,FATİH AĞA,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-3.2,5,-3.2,1,0.1,0.82,0.16,46.34,0.66,0.61,,,0,0,1,1,1,1,42.63,1,1:22.64,"1,40",tamam
19.07.2026,İstanbul,2,5,DEMİR VARGAS,DEMİRTURBO,1200,Sentetik,Arap,14:00,,,0,,,,,,,,,0,3.9,1,0.0,0.81,0.1,60.0,3.73,0.69,,,0,0,1,10,0,0,0.53,12,1:25.74,"56,95",tamam
19.07.2026,İstanbul,2,6,DOĞAN HANIM,GELİBOLU,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-2.0,4,-1.6,1,0.15,0.68,0.21,17.86,0.75,0.52,,,0,0,1,5,0,0,1.43,10,1:24.43,"37,00",tamam
19.07.2026,İstanbul,2,7,DÜŞBAHÇESİ,ORÇUN,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-1.75,3,,0,0.06,0.65,0.2,42.99,1.03,0.64,,,0,0,1,11,0,0,5.59,2,1:26.91,"6,45",tamam
19.07.2026,İstanbul,2,8,GÜNKARİ,GELİBOLU,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-2.5,2,-1.5,1,0.15,0.68,0.21,17.86,0.38,0.59,,,0,0,1,8,0,0,2.27,9,1:24.97,"30,45",tamam
19.07.2026,İstanbul,2,9,MİMOZA,MADRABAZ,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-1.5,2,-1.5,1,0.01,0.75,0.28,56.0,0.0,0.67,,,0,0,1,2,0,1,4.37,6,1:22.75,"13,50",tamam
19.07.2026,İstanbul,2,10,NAİFSEDA,YILMABAŞAR,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-1.9,2,-1.9,1,0.05,0.61,0.29,15.66,2.26,0.51,,,0,0,1,6,0,0,10.39,2,1:24.49,"6,45",tamam
19.07.2026,İstanbul,2,11,NAZÇEKMEZ,YAKUPBEY,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-0.8,1,5.2,1,0.38,0.69,0.2,34.39,0.5,0.51,,,0,0,1,7,0,0,3.37,7,1:24.95,"23,70",tamam
19.07.2026,İstanbul,2,12,TALTİF,GÜNTAY,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-1.25,1,1.75,1,0.57,0.65,0.35,25.18,2.31,0.47,,,0,0,1,13,0,0,0.89,11,1:38.88,"48,00",tamam
19.07.2026,İstanbul,2,13,ZÜMRÜT SULTAN,ÖZGÜNSOYLUM,1200,Sentetik,Arap,14:00,,,0,,,,,,,,-1.6,2,-0.7,1,0.0,0.71,0.07,35.71,0.0,1.0,,,0,0,1,9,0,0,4.94,5,1:25.07,"14,60",tamam
19.07.2026,İstanbul,3,1,BABA ZAMAN,SULTAN DE FAUST,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,1,-11.5,-11.5,7.320799999999988,7.32,12.0,12.0,6720,-2.5,2,-1.5,1,0.06,,,26.86,0.12,,,,0,0,0,10,0,0,4.26,8,1:49.79,"16,65",tamam
19.07.2026,İstanbul,3,2,UMUDUNU KAYBETME,GÜNTAY,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,1,-4.5,-4.5,-4.668000000000008,-4.67,-3.0,-3.0,6734,-2.7,3,,0,0.57,,,25.18,0.57,,,,0,0,0,7,0,0,6.52,6,1:48.90,"11,90",tamam
19.07.2026,İstanbul,3,3,DEMİR BARBAR,BARBAROSBEY,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,2,1.5,0.75,9.327199999999998,5.99,10.0,6.75,6656,,0,8.6,1,0.0,,,100.0,0.04,,sik,5,0,0,0,1,1,1,16.91,2,1:47.06,"5,75",tamam
19.07.2026,İstanbul,3,4,BİÇERGİLLER,BİÇER,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,4,6.5,3.75,2.6611999999999933,2.08,5.0,3.88,6618,-3.2,2,-3.2,1,0.0,,,20.0,2.84,,,,0,0,0,2,0,1,24.81,1,1:47.15,"2,75",tamam
19.07.2026,İstanbul,3,5,AKTAŞ BERK,OYMAKBEYİ,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,1,-2.5,-2.5,3.995199999999998,4.0,7.0,7.0,6664,,0,-0.4,1,0.11,,,37.23,0.01,,,,0,0,0,,0,0,,,,,kosmadi_veya_eslesmedi
19.07.2026,İstanbul,3,6,CABİRE SULTAN,GÜMBÜRGÜMBÜR,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,4,6.0,1.38,3.3303999999999983,1.5,5.75,3.56,6679,-1.5,3,-1.5,1,0.02,,,37.5,2.42,,,,0,0,0,4,0,0,11.07,4,1:47.91,"10,10",tamam
19.07.2026,İstanbul,3,7,DURUSU BEYİ,DİLİRAN,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,3,4.0,1.0,4.33039999999999,3.0,6.75,4.92,6619,-1.0,1,0.2,1,0.12,,,43.01,0.4,,,,0,0,0,3,0,1,15.71,3,1:47.85,"3,95",tamam
19.07.2026,İstanbul,3,8,KOŞUCU KIZ,RED ROSE,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-1.6,4,-0.7,1,0.0,,,50.0,1.03,,,,0,0,1,8,0,0,1.27,11,1:49.09,"39,30",tamam
19.07.2026,İstanbul,3,9,HIZIRTAY,HALİÇ,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,0,,,,,,,,-1.9,4,-0.4,1,0.0,,,50.0,0.4,,uzun,686,0,0,1,6,0,0,2.95,9,1:48.02,"21,50",tamam
19.07.2026,İstanbul,3,10,BABA MESUT,TAMERİNOĞLU,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,0,,,,,,,,,0,2.8,1,2.42,,,8.2,1.1,,uzun,270,0,0,1,11,0,0,1.6,10,1:57.27,"26,65",tamam
19.07.2026,İstanbul,3,11,ALTIN DOST,GÜMBÜRGÜMBÜR,1600,Çim,Arap,14:30,Kaçak/Stalker,26.47371973537282,1,-4.5,-4.5,-4.669600000000003,-4.67,-3.0,-3.0,6770,,0,2.3,1,0.02,,,37.5,0.01,,,,0,0,0,12,0,0,7.87,5,Derecesiz,"9,70",tamam
